date,month_sin,month_cos,humidity,pressure,wind_speed,precip,avg_temp,prev_day_temp
2021-02-04,0.5667017562911176,0.8239230057575542,50.61219821614918,1012.7278957009986,11.18062972249664,4.707562575576252,20.732348326518427,17.407367465967983
2021-02-05,0.5808002734538009,0.8140460935082178,40.18377764833788,1020.9428039398412,16.278980116733234,5.349806384824989,24.49600082169951,20.732348326518427
2021-02-06,0.5947266869607634,0.8039279618328213,47.12341767061233,1011.1138394159883,9.177247901536301,3.3285232809573215,24.033919785739798,24.49600082169951
2021-02-07,0.6084768701151261,0.7935716089521474,36.07449632887423,1012.5665454832503,6.473109122877504,4.315116129433425,23.237899661740023,24.033919785739798
2021-02-08,0.6220467484408675,0.7829801036770628,39.02836852889483,1017.0015415045783,7.923277063424017,1.063220730590905,23.800887460282944,23.237899661740023
2021-02-09,0.6354323008901774,0.7721565844991642,46.45282166599295,1017.9444336719673,2.6927722853326452,3.702807244211507,22.186016918541352,23.800887460282944
2021-02-10,0.6486295610349814,0.7611042586607747,48.96288948445233,1019.3133164943781,5.915860606732825,6.278792982990284,23.51417618333364,22.186016918541352
2021-02-11,0.6616346182422783,0.7498264012045686,45.932322132315676,1013.4519789302033,6.7721526856606875,4.767534989521087,25.051084915844758,23.51417618333364
2021-02-12,0.6744436188329455,0.7383263540031065,44.30510430556462,1018.3516907826821,6.427734806196223,2.455661406586425,20.661916671444324,25.051084915844758
2021-02-13,0.6870527672236669,0.7266075247685656,43.188690013698555,1015.1855782870872,8.457064616101166,4.8320837135573065,24.332293736500475,20.661916671444324
2021-02-14,0.6994583270516471,0.7146733860429609,37.115515142388155,1015.960640090545,5.5327402028533985,5.999605129029262,26.011493489484234,24.332293736500475
2021-02-15,0.7116566222817746,0.7025274741691571,40.725929623799836,1018.3708240208548,11.363092001973413,0.0,23.505788745901267,26.011493489484234
2021-02-16,0.7236440382959124,0.6901733882429719,41.84214557076238,1017.4176074062001,8.000621194754592,7.569329473405812,25.185114412250776,23.505788745901267
2021-02-17,0.7354170229639855,0.6776147890466889,49.2543557866348,1009.2137013028283,7.972099036584157,3.453953573288524,29.617468374206943,25.185114412250776
2021-02-18,0.7469720876965552,0.6648553979642865,45.513510132393975,1019.0860027596093,7.016315850461247,5.55214530634039,23.783035627511737,29.617468374206943
2021-02-19,0.7583058084785624,0.6518989958787126,34.810212096007895,1020.9033142178051,8.465572051576938,7.332251375736079,25.119321685301507,23.783035627511737
2021-02-20,0.7694148268839378,0.6387494220515272,45.079197443714904,1012.7992279260766,10.475294794002904,0.13893878049434782,23.114671598475088,25.119321685301507
2021-02-21,0.7802958510707755,0.6254105729852463,41.37015083185679,1016.5724928807284,5.3986093528672985,1.9401845343102004,25.243511163393084,23.114671598475088
2021-02-22,0.7909456567567772,0.6118864012687243,39.75120514711855,1017.1590125591541,6.02565053277423,3.121914169728813,25.793034694779497,25.243511163393084
2021-02-23,0.8013610881746766,0.5981809144059164,46.037965121584186,1015.1703450086309,7.088821913670006,1.9506376927059241,25.094731734385178,25.793034694779497
2021-02-24,0.811539059007361,0.5842981736283684,47.98191172736934,1012.3180850159678,3.9623872295803553,9.603905313878894,22.048108142145946,25.094731734385178
2021-02-25,0.8214765533024142,0.5702422926917871,47.33425229604478,1012.0538497770696,5.542226420835506,1.7963963333218609,25.294213886803508,22.048108142145946
2021-02-26,0.8311706263658079,0.5560174366570446,38.336352988399696,1015.7625553102482,6.571337379366023,2.2501773109593852,28.176122648477776,25.294213886803508
2021-02-27,0.8406184056344782,0.5416278206559814,40.84466203622675,1018.8273994336292,10.623167542138184,4.655400196620268,25.601133554425218,28.176122648477776
2021-02-28,0.8498170915275278,0.5270777086423722,43.9090607841049,1016.2995370323798,8.787683987005774,0.5890044609769793,27.04664536436905,25.601133554425218
2021-03-01,0.8587639582758029,0.5123714121284237,46.99626626147475,1012.9126118766193,8.580769734102633,3.162771177804946,24.32647484279249,27.04664536436905
2021-03-02,0.8674563547295968,0.49751328890718066,39.592283489829605,1017.7942703697903,10.552693886503917,4.931973958242006,26.388514924526152,24.32647484279249
2021-03-03,0.8758917051442429,0.48250774176121847,40.933329539517274,1006.6400311147736,7.58788463480181,3.0480852638283293,25.867706406912617,26.388514924526152
2021-03-04,0.8840675099433636,0.4673592171580022,36.20731248081941,1019.5526320751223,9.171394549786669,3.530205047341126,23.423449114517542,25.867706406912617
2021-03-05,0.8919813464595485,0.45207220393230435,35.639246682703416,1010.9770652877464,7.690334741202511,2.1939659967900584,26.317425762238386,23.423449114517542
2021-03-06,0.8996308696522433,0.43665123195606403,45.56816606718734,1013.1001513533964,8.796087048198885,0.0,23.37365489620673,26.317425762238386
2021-03-07,0.9070138128026359,0.4211008707960896,48.175992950814575,1010.2847502875508,6.251724027165254,5.373579281558444,23.6060889107147,23.37365489620673
2021-03-08,0.9141279881853337,0.40542572835999735,40.928029569318326,1011.1879656944176,0.6835485251707123,9.311200693407642,25.512635050508685,23.6060889107147
2021-03-09,0.9209712877166346,0.38963044953078796,46.203095173710594,1017.4789474642434,7.597162513441088,4.365359651035844,25.571754448415355,25.512635050508685
2021-03-10,0.9275416835791966,0.37371971479046906,42.89505487155022,1013.2352603710168,12.26824440829982,4.82054509532016,22.54553897277443,25.571754448415355
2021-03-11,0.9338372288229252,0.35769823883312546,37.7668427946305,1016.6846313997974,10.778646206724776,5.9665104050821025,27.228666742520435,22.54553897277443
2021-03-12,0.9398560579418954,0.3415707691678556,42.70913715841364,1014.4978426578541,10.896192453773512,0.3274653682805839,26.60929399950751,27.228666742520435
2021-03-13,0.9455963874271426,0.3253420847119801,48.506237020922704,1014.8930859152034,11.708392165418655,9.532855825434952,22.809585356173006,26.60929399950751
2021-03-14,0.9510565162951535,0.30901699437494745,40.555022060022935,1015.2662917122907,8.265972772884313,4.6347374922695534,22.205260145182802,22.809585356173006
2021-03-15,0.9562348265919056,0.29260033563334836,48.47969588019145,1009.5863796716202,8.591947122216787,9.3195554912769,24.168938618691932,22.205260145182802
2021-03-16,0.9611297838723007,0.27609697309746883,27.484327721466762,1020.6085455624312,6.1470443136969495,1.17511739950137,25.44253553296046,24.168938618691932
2021-03-17,0.9657399376548549,0.2595117970697999,44.623413457053296,1012.6968277461409,7.051781431918851,9.685356440526139,24.882952015901356,25.44253553296046
2021-03-18,0.9700639218515071,0.2428497220959356,40.88427651341825,1010.2432072357826,9.847313449313425,6.369680307775262,24.32697546121981,24.882952015901356
2021-03-19,0.9741004551724205,0.22611568550828828,38.89345642008435,1014.0146618675682,11.611653311506448,5.603793078561292,21.078656473647698,24.32697546121981
2021-03-20,0.9778483415056568,0.20931464596304847,40.79107876009266,1019.4105185953673,7.581661172957001,4.741627301064078,24.442828563630837,21.078656473647698
2021-03-21,0.9813064702716093,0.19245158197082998,30.342558372921395,1019.5382341409413,6.649432205445765,2.7715420644227216,25.357045149721912,24.442828563630837
2021-03-22,0.9844738167520922,0.1755314904214282,39.13453330953106,1014.1737154846138,8.001583876569791,7.55832164089817,26.28427951009233,25.357045149721912
2021-03-23,0.9873494423939864,0.15855938510313478,41.97532122164893,1013.595114315533,9.803620246787345,4.519845670626588,23.675890446387363,26.28427951009233
2021-03-24,0.989932495087353,0.141540295217043,47.54048279739729,1012.5572008016064,3.6684355515993747,0.0,28.895277257803894,23.675890446387363
2021-03-25,0.9922222094179323,0.12447926388678915,37.52531576736278,1021.7485141689561,1.1114571405882856,0.5247064032471318,22.170584357124348,28.895277257803894
2021-03-26,0.994217906893952,0.10738134666416309,36.04426338212478,1016.9542999595878,6.348389451525249,3.244675912527997,28.173014872006085,22.170584357124348
2021-03-27,0.995918996147179,0.09025161003104117,37.552429839869625,1016.7918819851577,4.337862722257524,4.807618441490146,24.938111557701756,28.173014872006085
2021-03-28,0.9973249731081555,0.07309512989807777,44.617135991888034,1017.1754482443936,6.475579407058067,4.061091332894715,26.679205479782183,24.938111557701756
2021-03-29,0.9984354211555643,0.055916990100603484,41.667224230964955,1015.3876163674199,7.556659043547586,7.740273580929237,24.822610464482167,26.679205479782183
2021-03-30,0.9992500112396835,0.03872228089217446,37.36244881256955,1014.7526337663049,6.64025477293096,0.0,27.94011651018622,24.822610464482167
2021-03-31,0.9997685019798909,0.021516097436222254,42.56980963586842,1013.8976830196317,12.357402603412236,4.559254291308901,23.846246511710714,27.94011651018622
2021-04-01,0.9999907397361901,0.004303538296244289,40.48552665069735,1014.6881186724098,8.98023429380696,0.0,23.095407927945697,23.846246511710714
2021-04-02,0.9999166586547379,-0.01291029607500882,44.84447507284338,1013.9196882999375,8.901423078832485,6.521360640094675,27.222816418271844,23.095407927945697
2021-04-03,0.9995462806873573,-0.030120304846908114,36.49654032030288,1017.8849417247883,9.866621432130206,3.5414508726891354,24.726988008430112,27.222816418271844
2021-04-04,0.9988797155850336,-0.04732138832243185,38.378493533235655,1015.4834998040196,4.583500646657693,5.1777545927341375,25.369239771823185,24.726988008430112
2021-04-05,0.9979171608653922,-0.06450844944931623,38.07070182135833,1017.590028384779,11.117335362260807,1.3118862092986183,27.388659324436954,25.369239771823185
2021-04-06,0.9966589017541702,-0.08167639533042241,32.73254173302685,1016.2213652078063,7.772707140393621,7.475021881624596,22.622671063450017,27.388659324436954
2021-04-07,0.9951053111006976,-0.09882013873287143,41.554021718812415,1014.9397852938837,10.011441851723639,7.2028750781171755,25.29761595080952,22.622671063450017
2021-04-08,0.9932568492674143,-0.11593459959550041,41.40642362188823,1008.7443426742238,4.784428300879534,5.820954090130075,23.325893749068225,25.29761595080952
2021-04-09,0.9911140639934547,-0.1330147065341959,40.15885632331048,1017.743869567465,3.338723701951807,3.6193910755752023,24.433501004547928,23.325893749068225
2021-04-10,0.9886775902323405,-0.1500553983446526,38.99690047963916,1016.2740525610691,10.453668974075086,5.689416879867355,24.276956951774885,24.433501004547928
2021-04-11,0.9859481499638304,-0.16705162550211924,33.133924040290474,1019.4094010716294,9.12922857829255,1.536018498052477,21.79702940878738,24.276956951774885
2021-04-12,0.9829265519799822,-0.18399835165768005,38.15287510647347,1006.7318791881843,5.293845336927468,6.47431073238581,22.73251049189544,21.79702940878738
2021-04-13,0.9796136916454901,-0.20089055513063506,38.5922220426838,1021.6078386308689,5.391010756175917,8.878053785105953,26.492565631127,22.73251049189544
2021-04-14,0.9760105506323683,-0.21772323039653177,36.34845539440638,1015.3835083847562,11.376304353244308,7.029254449657878,25.53631967610779,26.492565631127
2021-04-15,0.9721181966290613,-0.23449138957040985,39.61179849223404,1018.4858341618785,4.431764321398017,1.7917825151894737,24.226213909105578,25.53631967610779
2021-04-16,0.9679377830240642,-0.25119006388481935,42.50118753871173,1011.4762313618089,12.92801885976789,5.209311328754896,23.90490078919441,24.226213909105578
2021-04-17,0.9634705485641488,-0.2678143051621742,49.978871277590414,1014.9521358139772,5.298137796056394,0.6195189326035782,23.167453853799582,23.90490078919441
2021-04-18,0.9587178169872964,-0.2843591872810034,41.49212180934975,1011.6651754976473,9.91517577682515,5.7917770239945146,26.08107304300125,23.167453853799582
2021-04-19,0.9536809966304457,-0.30081980763566735,41.98253700415714,1012.8711427271899,7.014144572753046,5.450937088795474,23.010006172812172,26.08107304300125
2021-04-20,0.9483615800121715,-0.3171912885891061,40.40234672098659,1020.8165399773665,9.80956229324703,0.0,24.176965268138744,23.010006172812172
2021-04-21,0.9427611433904207,-0.3334687789181868,31.26472677264848,1016.346724013009,6.3676579936574225,0.07788480689533284,26.566390426298856,24.176965268138744
2021-04-22,0.9368813462954315,-0.3496474552512284,40.81421042832244,1015.6788124949884,7.511621281783118,3.1912938311848205,21.772919033935167,26.566390426298856
2021-04-23,0.9307239310379795,-0.36572252349726897,41.34029208413544,1017.5499729821252,8.122757526187163,3.1644353627842934,26.26255436226596,21.772919033935167
2021-04-24,0.9242907221930934,-0.3816892202666588,53.451849729530025,1014.0238035514325,4.993437632655581,1.0441616802200855,19.769998169998594,26.26255436226596
2021-04-25,0.9175836260593937,-0.39754281428255595,40.27444078520348,1015.6436176802118,10.222473036260379,5.180658227316726,25.943144389364885,19.769998169998594
2021-04-26,0.9106046300942163,-0.4132786077829042,42.848667260254814,1015.7933356650651,6.460359300585244,4.896854189834277,21.90778920601342,25.943144389364885
2021-04-27,0.9033558023246845,-0.4288919379124835,41.27610411660351,1022.2449585254201,7.314200253979944,3.4809978098946184,22.161420129086,21.90778920601342
2021-04-28,0.895839290734909,-0.4443781781046132,35.71902045087871,1015.9958216465188,5.016951876174463,1.5185765220688467,19.396623545644633,22.161420129086
2021-04-29,0.8880573226294932,-0.45973273945210397,47.3932542331327,1014.4604743256299,0.3129990236140685,7.515784090906326,21.210289757998964,19.396623545644633
2021-04-30,0.8800122039735357,-0.47495107206704995,45.55948210383084,1017.400030155336,7.426916712199493,9.244195444456427,19.447915974679916,21.210289757998964
2021-05-01,0.8717063187093219,-0.49002866642905923,45.8795649545754,1017.5255458518309,15.237846264838748,2.8432937961891587,20.41622909795116,19.447915974679916
2021-05-02,0.8631421280499114,-0.5049610547215204,37.50593080527763,1019.4704783714758,10.35381286369407,2.038795788799419,21.95034463871351,20.41622909795116
2021-05-03,0.854322169749827,-0.5197438121555155,49.19913900843309,1015.5133963551515,7.9422188607968165,5.933579946657643,23.194013638298753,21.95034463871351
2021-05-04,0.8452490573530633,-0.5343725582809786,35.312008825742645,1012.9728363246008,7.211327512375197,2.6915123020461733,22.639533191132433,23.194013638298753
2021-05-05,0.8359254794186372,-0.548842958284719,45.3954032777218,1019.3134375031032,8.067397678436139,3.851578561896387,21.976646947105873,22.639533191132433
2021-05-06,0.8263541987239096,-0.5631507242749186,53.556965148191246,1009.370508195134,9.64135734552563,6.896807712583577,18.33974905882767,21.976646947105873
2021-05-07,0.8165380514459161,-0.5772916165517272,37.799247602657815,1016.8984427208478,4.457561554073465,0.0,20.290172600553475,18.33974905882767
2021-05-08,0.8064799463209448,-0.5912614448635781,40.07131215717197,1013.3034701795447,11.342965084006616,7.958472582416607,24.288869343225304,20.290172600553475
2021-05-09,0.7961828637826158,-0.6050560696488488,43.55551386869897,1014.7079335951333,10.146143946323733,4.395817266422973,19.30451440600835,24.288869343225304
2021-05-10,0.7856498550787147,-0.6186714032625031,40.69787390323828,1016.4897628850266,10.154557177123802,2.8004142614753733,24.22534023609832,19.30451440600835
2021-05-11,0.7748840413670407,-0.6321034111873487,35.623422224163726,1017.514735077417,9.315427216429182,3.5134686485438396,20.492971094688425,24.22534023609832
2021-05-12,0.7638886127905428,-0.6453481132295501,43.884485682172,1016.1971992878998,8.05884997308197,4.081512349170156,20.44012764994508,20.492971094688425
2021-05-13,0.7526668275320084,-0.6584015846980488,38.398479018389345,1020.9034375209021,10.01858370790046,0.0,22.962306330162285,20.44012764994508
2021-05-14,0.741222010848596,-0.6712599575675313,46.24963199044697,1015.8870104739067,9.775442401224135,8.797296281882055,22.002371627149852,22.962306330162285
2021-05-15,0.7295575540864875,-0.6839194216246106,39.459515517533674,1015.1869543283618,6.937877867176929,4.0969526726885395,20.040757675644862,22.002371627149852
2021-05-16,0.717676913675962,-0.6963762255968722,51.98451831994827,1016.3423270998475,6.279194681309297,5.928232307339539,18.541722201130625,20.040757675644862
2021-05-17,0.705583610107178,-0.7086266782644596,40.499979386711146,1019.3516647591101,8.30556888578596,6.879648281057686,19.396356279912247,18.541722201130625
2021-05-18,0.6932812268869777,-0.7206671495538609,42.990474015666955,1011.6392380707947,12.647060454485562,1.0860363281024474,20.33985313964661,19.396356279912247
2021-05-19,0.6807734094770161,-0.7324940716135789,48.855984944693105,1015.9786829921799,4.282678773038297,5.86321494434034,20.889817743426534,20.33985313964661
2021-05-20,0.6680638642135335,-0.7441039398713607,38.82472045462722,1018.3343825433666,3.5974242027426797,3.13831275003498,19.7385042072039,20.889817743426534
2021-05-21,0.6551563572090853,-0.7554933140726803,46.30995431488437,1013.8798495553159,8.49428252370955,6.855810041393699,19.858264884296897,19.7385042072039
2021-05-22,0.6420547132365637,-0.766658819300159,51.904893072863686,1017.8199776856524,8.152663105568054,0.0,22.116212553228927,19.858264884296897
2021-05-23,0.6287628145958344,-0.777597146973627,37.53114160825634,1016.1573164734637,8.520024993111225,3.5792741796890097,19.795397016795118,22.116212553228927
2021-05-24,0.6152845999633276,-0.7883050558305255,46.693900293211605,1015.1920955018824,8.7318595937255,2.5262330473086956,19.135404290054712,19.795397016795118
2021-05-25,0.6016240632249226,-0.7987793728863649,47.27505302286828,1014.2209017329001,7.330393236095585,5.660541503045881,15.043545382828214,19.135404290054712
2021-05-26,0.5877852522924732,-0.8090169943749473,50.09233557449946,1014.2649142709671,12.469590315806247,5.914749340829579,12.227120894833853,15.043545382828214
2021-05-27,0.5737722679043246,-0.8190148866680801,40.20866242704472,1012.9481254501925,3.1972880645704533,1.8875554368861573,19.468895154728045,12.227120894833853
2021-05-28,0.5595892624101765,-0.8287700871745038,40.00387799842597,1012.0003039653014,5.514508925659262,1.863672307393168,18.23764428341991,19.468895154728045
2021-05-29,0.545240438540651,-0.8382797052177744,49.43110124997472,1019.2615736240581,7.690235719552858,4.139558956826748,16.345361439524066,18.23764428341991
2021-05-30,0.5307300481619334,-0.8475409228928311,48.523972643736926,1012.1621312818119,3.070433566537498,1.736271950241222,18.276769302957565,16.345361439524066
2021-05-31,0.5160623910158528,-0.8565509959010036,48.51152838649159,1011.7753301012851,7.472436786703787,6.951527505680961,16.758059153820987,18.276769302957565
2021-06-01,0.5012418134457758,-0.865307254363206,49.21361384579824,1008.1933814496919,12.984410497184054,3.353059090947574,19.044915931895147,16.758059153820987
2021-06-02,0.48627270710869,-0.8738071036110808,44.3057857854772,1013.76313947851,8.062659464887885,0.0,17.557473839468262,19.044915931895147
2021-06-03,0.4711595076738638,-0.8820480249558537,49.09387587069706,1010.7984769226165,8.69210271715605,3.330227623669434,15.14129797074498,17.557473839468262
2021-06-04,0.4559066935084588,-0.8900275764346767,49.62676196386653,1019.6329730071104,4.219505704482259,1.3657066356614092,18.74410290664445,15.14129797074498
2021-06-05,0.440518784350495,-0.8977433935342337,44.82046114461073,1018.7438026860542,6.150915775881567,0.0,16.44168864012469,18.74410290664445
2021-06-06,0.42500033996955416,-0.9051931898913974,57.95386745618047,1011.0697744533221,6.874410859028189,1.1854134581413058,17.016844191258183,16.44168864012469
2021-06-07,0.4093559588156213,-0.9123747579707273,51.22882522232462,1021.2834744951211,7.0468547097312975,4.889666676615141,14.68602849264291,17.016844191258183
2021-06-08,0.39359027665646673,-0.9192859697186104,43.13962836413976,1019.1365999581774,11.844931385011307,8.142903902951682,14.023506709079465,14.68602849264291
2021-06-09,0.3777079652039649,-0.9259247771938498,52.61714856510967,1013.3689522408403,9.673073182175374,5.570410849850424,15.262400086071798,14.023506709079465
2021-06-10,0.36171373072976765,-0.9322892131745133,44.70088568791688,1008.4764645256065,4.6656261291889045,2.415534119748625,15.951283306775284,15.262400086071798
2021-06-11,0.3456123126707335,-0.9383773917408641,53.751238328651255,1021.0857431140297,8.739514335296015,6.0552745019446705,15.559722507686283,15.951283306775284
2021-06-12,0.3294084822245304,-0.9441875088341993,55.85185066166906,1009.6726870207018,9.494665245490356,3.4153216024264785,14.118645963315581,15.559722507686283
2021-06-13,0.3131070409358269,-0.9497178427914316,46.19998279420405,1010.884486077481,11.4204471155638,2.2261980322207684,11.2967111539579,14.118645963315581
2021-06-14,0.29671281927349075,-0.9549667548552551,55.36618835711924,1017.1043351667846,12.74162205970512,1.3052214131570086,13.429724147167601,11.2967111539579
2021-06-15,0.2802306751992159,-0.9599326896597447,52.86044450669426,1021.9064762920814,4.954717424516394,0.0,16.30032275781921,13.429724147167601
2021-06-16,0.26366549272800704,-0.9646141756912435,55.15531840905234,1018.3307582955371,5.5674274663689856,3.5879948007742812,13.469815884916263,16.30032275781921
2021-06-17,0.24702218048093552,-0.9690098257244062,60.778632206055704,1014.7949343775031,4.227266423256151,5.513092080063181,13.020872039360102,13.469815884916263
2021-06-18,0.23030567023061221,-0.9731183372332619,50.318474366526466,1017.0296511409988,7.297940422679056,4.226052708281655,15.78273218071978,13.020872039360102
2021-06-19,0.21352091543979612,-0.9769384927771817,48.02850544661561,1018.3139828406985,9.399075123339003,3.1535244884887046,12.310575915794988,15.78273218071978
2021-06-20,0.19667288979357647,-0.980469160361632,47.60233450496874,1018.1663001989859,10.962003549767307,1.5428785431580931,10.575547221322601,12.310575915794988
2021-06-21,0.1797665857255624,-0.9837092937736097,48.22444978928937,1016.6593845568735,7.772146929072432,6.235961064519374,12.83525594894504,10.575547221322601
2021-06-22,0.16280701293851715,-0.986657932891657,52.17238625885172,1015.3897050212697,7.0404574302354685,0.6572235531028316,12.419486838235388,12.83525594894504
2021-06-23,0.1457991969198751,-0.9893142039703663,54.5187719202851,1014.4710686414849,8.455273976746222,7.054022337544681,10.458741502760263,12.419486838235388
2021-06-24,0.12874817745258132,-0.99167731989929,54.452231334861374,1012.46141543407,5.494571295109931,1.715960509962895,12.568142566195007,10.458741502760263
2021-06-25,0.11165900712169512,-0.993746580436178,57.46103113835469,1013.3307915203636,14.268616165084321,2.6157458448586306,13.036996759540532,12.568142566195007
2021-06-26,0.09453674981719912,-0.9955213724144752,53.64695821213155,1009.9081276655359,3.1770169186458244,0.28199233875954643,12.871746990722755,13.036996759540532
2021-06-27,0.07738647923346301,-0.9970011699250151,61.10687319728464,1013.2514470424584,8.554221736687174,3.5511372192073223,12.326140488888154,12.871746990722755
2021-06-28,0.06021327736579302,-0.9981855344718586,52.77351667332333,1012.2988835117852,14.070818657688918,7.564613209100103,14.912724644694723,12.326140488888154
2021-06-29,0.04302223300453059,-0.99907411510223,67.95551233788014,1008.9690628817631,8.020399533679994,6.944659882225876,10.064290051005262,14.912724644694723
2021-06-30,0.02581844022713308,-0.9996666485105112,57.74106013541804,1014.9140151056953,7.429882894995517,7.822319342855007,11.525962489166007,10.064290051005262
2021-07-01,0.008606996888688698,-0.9999629591162655,50.58510726458825,1020.0331644154501,6.927663731568718,6.095683001031221,10.282215872274351,11.525962489166007
2021-07-02,-0.008606996888688009,-0.9999629591162655,49.77464246302476,1018.825842316068,7.458824954712776,1.1777226375601306,9.953617656186807,10.282215872274351
2021-07-03,-0.02581844022713239,-0.9996666485105112,57.799638679622916,1009.8060257738873,12.118545424029591,3.8976142609984734,9.489269456340256,9.953617656186807
2021-07-04,-0.04302223300453034,-0.99907411510223,54.528019568438694,1012.2545783756149,1.3644142660114795,2.385803591069547,10.359290347019018,9.489269456340256
2021-07-05,-0.060213277365792774,-0.9981855344718586,59.47320163094735,1017.1083130698726,12.600301103888977,8.965384793664487,10.350965471213758,10.359290347019018
2021-07-06,-0.07738647923346322,-0.9970011699250151,58.52698531136967,1011.5793001948115,3.7281285426495643,1.3359833262895489,15.47113624401381,10.350965471213758
2021-07-07,-0.09453674981719933,-0.9955213724144752,56.05390668397363,1014.3989294626658,7.200043012296756,7.483788402366014,8.480915892356123,15.47113624401381
